basename;light_lighting;light_background;light_exposure;light_color;emotion;eyes_left;eyes_right;headwear;camera;blur;low_resolution;object;filename;const_left;const_right;genome;blink;sharpness;up_down;left_right;confidence
f36b73c0-25a7-4adb-9957-0b3faf163267.mp4.0031.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f36b73c0-25a7-4adb-9957-0b3faf163267.mp4.0031.jpg;0.25;0.25;african;0.00011745685;0.875;0.3131313;-0.09803922;0.64706326
f36b73c0-25a7-4adb-9957-0b3faf163267.mp4.0014.jpg;1;0;0;0;0;0;0;0;0;4;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f36b73c0-25a7-4adb-9957-0b3faf163267.mp4.0014.jpg;0.28;0.24;african;0.019778648;0.0625;0.10843374;-0.071428575;0.22721465
f36b73c0-25a7-4adb-9957-0b3faf163267.mp4.0008.jpg;1;0;0;0;0;-6;-6;0;0;4;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f36b73c0-25a7-4adb-9957-0b3faf163267.mp4.0008.jpg;0.25;0.24;european;0.029507792;0.375;0.25;-0.13333334;0.0
f2f28935-c886-4200-b4d9-8c5c36bd043d.mp4.0016.jpg;0;-2;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f2f28935-c886-4200-b4d9-8c5c36bd043d.mp4.0016.jpg;0.21;0.24;asian;0.07744053;0.9375;0.17894737;0.01010101;0.66047776
f2f28935-c886-4200-b4d9-8c5c36bd043d.mp4.0015.jpg;0;-2;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f2f28935-c886-4200-b4d9-8c5c36bd043d.mp4.0015.jpg;0.17;0.23;asian;0.012884229;0.9375;0.14583333;-0.125;0.646344
f2f28935-c886-4200-b4d9-8c5c36bd043d.mp4.0002.jpg;0;-2;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f2f28935-c886-4200-b4d9-8c5c36bd043d.mp4.0002.jpg;0.17;0.18;european;0.31101805;0.9375;0.21276596;-0.030927835;0.53077734
f2cb70d0-bdfb-4f70-a34c-150a27e74a5b.mp4.0030.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f2cb70d0-bdfb-4f70-a34c-150a27e74a5b.mp4.0030.jpg;0.29;0.25;european;0.0076529607;0.8125;-0.22891566;0.011764706;0.5530275
f2cb70d0-bdfb-4f70-a34c-150a27e74a5b.mp4.0029.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f2cb70d0-bdfb-4f70-a34c-150a27e74a5b.mp4.0029.jpg;0.29;0.24;european;0.015550283;0.875;-0.24705882;-0.069767445;0.55190074
f2cb70d0-bdfb-4f70-a34c-150a27e74a5b.mp4.0018.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f2cb70d0-bdfb-4f70-a34c-150a27e74a5b.mp4.0018.jpg;0.29;0.24;european;0.0464805;0.875;-0.28735632;-0.07692308;0.55807763
f2c11590-9eb8-4b7e-9791-d056cd7ecbfc.mp4.0012.jpg;1;0;0;0;3;-2;-2;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f2c11590-9eb8-4b7e-9791-d056cd7ecbfc.mp4.0012.jpg;0.2;0.17;asian;0.61966234;0.875;0.032967035;-0.032967035;0.0
f2c11590-9eb8-4b7e-9791-d056cd7ecbfc.mp4.0011.jpg;1;0;0;0;3;-2;-2;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f2c11590-9eb8-4b7e-9791-d056cd7ecbfc.mp4.0011.jpg;0.17;0.2;african;0.38880074;0.875;0.09090909;0.10344828;0.0
f2c11590-9eb8-4b7e-9791-d056cd7ecbfc.mp4.0005.jpg;1;0;0;0;3;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f2c11590-9eb8-4b7e-9791-d056cd7ecbfc.mp4.0005.jpg;0.23;0.23;african;0.00093565416;1.0;0.2;0.054945055;0.0
f27a96f5-5598-4a28-be28-07905c361687.quicktime.0021.jpg;0;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f27a96f5-5598-4a28-be28-07905c361687.quicktime.0021.jpg;0.24;0.21;asian;1.1632564e-05;0.875;-0.125;-0.15;0.78492165
f27a96f5-5598-4a28-be28-07905c361687.quicktime.0010.jpg;0;1;0;0;0;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f27a96f5-5598-4a28-be28-07905c361687.quicktime.0010.jpg;0.26;0.24;african;0.0035383804;0.75;0.27272728;-0.06818182;0.6058464
f27a96f5-5598-4a28-be28-07905c361687.quicktime.0002.jpg;0;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f27a96f5-5598-4a28-be28-07905c361687.quicktime.0002.jpg;0.26;0.18;african;8.381321e-05;0.875;0.1764706;-0.16666667;0.77243346
f1f7f460-4af6-4def-a9bb-b394dfbbd55a.quicktime.0024.jpg;0;0;0;0;0;0;0;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f1f7f460-4af6-4def-a9bb-b394dfbbd55a.quicktime.0024.jpg;0.3;0.29;african;2.923003e-05;0.375;0.21839081;-0.54022986;0.32503018
f1f7f460-4af6-4def-a9bb-b394dfbbd55a.quicktime.0012.jpg;0;0;0;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f1f7f460-4af6-4def-a9bb-b394dfbbd55a.quicktime.0012.jpg;0.25;0.26;european;3.1676313e-06;0.875;0.0625;0.26;0.80828494
f1f7f460-4af6-4def-a9bb-b394dfbbd55a.quicktime.0008.jpg;0;0;0;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f1f7f460-4af6-4def-a9bb-b394dfbbd55a.quicktime.0008.jpg;0.28;0.27;asian;6.136966e-06;1.0;-0.031578947;0.125;0.9216506
f1ce97ac-a1cc-4806-93cd-3c9a7a505efb.quicktime.0006.jpg;1;0;0;0;0;-6;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f1ce97ac-a1cc-4806-93cd-3c9a7a505efb.quicktime.0006.jpg;0.33;0.23;african;0.024495065;0.4375;0.16483517;-0.31914893;0.23890078
f1ce97ac-a1cc-4806-93cd-3c9a7a505efb.quicktime.0005.jpg;1;0;0;0;0;-6;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f1ce97ac-a1cc-4806-93cd-3c9a7a505efb.quicktime.0005.jpg;0.33;0.31;african;0.02024934;0.4375;0.16483517;-0.32608697;0.24258484
f1ce97ac-a1cc-4806-93cd-3c9a7a505efb.quicktime.0002.jpg;1;0;0;0;0;-6;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f1ce97ac-a1cc-4806-93cd-3c9a7a505efb.quicktime.0002.jpg;0.31;0.28;african;0.023803419;0.4375;0.14285715;-0.33333334;0.23294118
f1c5dc40-4899-4e47-b8b7-d9c12b691d2b.quicktime.0024.jpg;0;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f1c5dc40-4899-4e47-b8b7-d9c12b691d2b.quicktime.0024.jpg;0.19;0.15;asian;0.00025188638;1.0;0.032967035;-0.10638298;0.0
f1c5dc40-4899-4e47-b8b7-d9c12b691d2b.quicktime.0013.jpg;0;0;0;0;-1;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f1c5dc40-4899-4e47-b8b7-d9c12b691d2b.quicktime.0013.jpg;0.25;0.23;asian;0.00012660888;0.9375;0.046511628;-0.05882353;0.0
f1c5dc40-4899-4e47-b8b7-d9c12b691d2b.quicktime.0004.jpg;0;0;0;0;-1;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f1c5dc40-4899-4e47-b8b7-d9c12b691d2b.quicktime.0004.jpg;0.23;0.21;asian;0.00015262724;0.875;0.056179777;-0.033707865;0.0
f19c72df-b964-460e-afbf-af49d50b4ef8.quicktime.0018.jpg;2;0;0;0;-1;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f19c72df-b964-460e-afbf-af49d50b4ef8.quicktime.0018.jpg;0.19;0.22;african;0.0016470443;0.375;-0.04761905;0.48235294;0.0
f19c72df-b964-460e-afbf-af49d50b4ef8.quicktime.0016.jpg;2;0;0;0;-1;-2;-2;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f19c72df-b964-460e-afbf-af49d50b4ef8.quicktime.0016.jpg;0.15;0.19;asian;0.060782872;0.4375;-0.2345679;0.38271606;0.0
f19c72df-b964-460e-afbf-af49d50b4ef8.quicktime.0009.jpg;2;0;0;0;-1;-2;-2;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f19c72df-b964-460e-afbf-af49d50b4ef8.quicktime.0009.jpg;0.12;0.15;asian;0.92092526;0.6875;-0.27027026;0.25333333;0.0
f16f8cc7-38bd-4fdb-ba57-cefcbd30f6e5.mp4.0044.jpg;1;0;0;0;0;0;0;2;0;0;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f16f8cc7-38bd-4fdb-ba57-cefcbd30f6e5.mp4.0044.jpg;0.24;0.26;african;0.00015735041;1.0;0.23913044;0.05376344;0.8173403
f16f8cc7-38bd-4fdb-ba57-cefcbd30f6e5.mp4.0028.jpg;1;0;0;0;0;0;0;2;0;0;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f16f8cc7-38bd-4fdb-ba57-cefcbd30f6e5.mp4.0028.jpg;0.29;0.26;african;1.6430065e-05;1.0;0.19101124;0.06666667;0.85829645
f16f8cc7-38bd-4fdb-ba57-cefcbd30f6e5.mp4.0023.jpg;1;0;0;0;0;0;0;2;0;0;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f16f8cc7-38bd-4fdb-ba57-cefcbd30f6e5.mp4.0023.jpg;0.29;0.24;african;1.2913406e-05;1.0;0.23076923;0.07526882;0.8736793
f15e2608-0a23-4b50-96e4-d585281a325f.mp4.0044.jpg;1;0;0;0;0;0;0;0;3;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f15e2608-0a23-4b50-96e4-d585281a325f.mp4.0044.jpg;0.22;0.23;asian;0.00033068098;1.0;0.0989011;0.05376344;0.7810875
f15e2608-0a23-4b50-96e4-d585281a325f.mp4.0038.jpg;1;0;0;0;0;0;0;0;3;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f15e2608-0a23-4b50-96e4-d585281a325f.mp4.0038.jpg;0.24;0.23;asian;0.00032043416;1.0;0.07865169;0.045454547;0.79674804
f15e2608-0a23-4b50-96e4-d585281a325f.mp4.0024.jpg;1;0;0;0;0;0;0;0;3;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f15e2608-0a23-4b50-96e4-d585281a325f.mp4.0024.jpg;0.25;0.27;african;2.8919652e-05;1.0;0.057471264;0.045454547;0.81731325
f13ee485-2adc-454b-83c7-6c3c85418cca.mp4.0034.jpg;0;2;0;0;0;-6;-6;0;0;5;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f13ee485-2adc-454b-83c7-6c3c85418cca.mp4.0034.jpg;0.24;0.24;european;0.10863031;0.6875;-0.06666667;-0.15555556;0.3027605
f13ee485-2adc-454b-83c7-6c3c85418cca.mp4.0005.jpg;0;2;0;0;0;-6;-6;0;0;5;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f13ee485-2adc-454b-83c7-6c3c85418cca.mp4.0005.jpg;0.2;0.24;european;0.08423275;0.5625;-0.14606741;-0.07692308;0.0
f13ee485-2adc-454b-83c7-6c3c85418cca.mp4.0003.jpg;0;2;0;0;0;-6;-6;0;0;5;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f13ee485-2adc-454b-83c7-6c3c85418cca.mp4.0003.jpg;0.21;0.23;european;0.104104094;0.375;-0.13953489;-0.011494253;0.0
f13c75d2-0753-4b93-89cd-be96e473c653.quicktime.0027.jpg;1;0;0;0;0;0;0;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f13c75d2-0753-4b93-89cd-be96e473c653.quicktime.0027.jpg;0.22;0.23;asian;4.568335e-06;0.75;-0.07526882;0.032258064;0.6820218
f13c75d2-0753-4b93-89cd-be96e473c653.quicktime.0014.jpg;1;0;0;0;0;0;0;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f13c75d2-0753-4b93-89cd-be96e473c653.quicktime.0014.jpg;0.21;0.21;asian;0.00045607958;0.8125;0.010752688;0.0625;0.7811404
f13c75d2-0753-4b93-89cd-be96e473c653.quicktime.0012.jpg;1;0;0;0;0;0;0;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f13c75d2-0753-4b93-89cd-be96e473c653.quicktime.0012.jpg;0.19;0.2;asian;0.00039347017;0.75;-0.033707865;0.07865169;0.7026857
f0f8af34-fad1-4704-9483-0e3ee8837cb6.mp4.0030.jpg;1;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f0f8af34-fad1-4704-9483-0e3ee8837cb6.mp4.0030.jpg;0.25;0.25;african;2.2451848e-06;1.0;0.16129032;-0.032258064;0.9328744
f0f8af34-fad1-4704-9483-0e3ee8837cb6.mp4.0013.jpg;1;0;0;0;0;0;0;0;0;4;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f0f8af34-fad1-4704-9483-0e3ee8837cb6.mp4.0013.jpg;0.24;0.19;asian;0.0012283354;0.6875;-0.18367347;-0.26;0.6368709
f0f8af34-fad1-4704-9483-0e3ee8837cb6.mp4.0007.jpg;1;0;0;0;0;0;0;0;0;4;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f0f8af34-fad1-4704-9483-0e3ee8837cb6.mp4.0007.jpg;0.22;0.2;african;3.472858e-05;0.8125;0.14285715;0.044444446;0.82915956
f0c581b0-bae7-4a09-aff7-d831edd6ec9a.mp4.0028.jpg;1;0;0;0;0;0;0;2;0;3;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f0c581b0-bae7-4a09-aff7-d831edd6ec9a.mp4.0028.jpg;0.2;0.2;african;0.00019235896;0.3125;-0.05376344;-0.12;0.28342792
f0c581b0-bae7-4a09-aff7-d831edd6ec9a.mp4.0012.jpg;1;0;0;0;0;0;0;2;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f0c581b0-bae7-4a09-aff7-d831edd6ec9a.mp4.0012.jpg;0.1;0.12;african;0.0759344;0.6875;0.16666667;-0.16504854;0.5484497
f0c581b0-bae7-4a09-aff7-d831edd6ec9a.mp4.0008.jpg;1;0;0;0;0;0;0;2;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f0c581b0-bae7-4a09-aff7-d831edd6ec9a.mp4.0008.jpg;0.12;0.1;african;0.9350334;0.625;0.20833333;-0.14563107;0.0
f09c2931-3dd8-49c7-b11b-0f0ea38a90d1.quicktime.0030.jpg;1;0;-1;0;2;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f09c2931-3dd8-49c7-b11b-0f0ea38a90d1.quicktime.0030.jpg;0.27;0.27;african;0.011161609;0.75;0.10869565;0.020833334;0.5280013
f09c2931-3dd8-49c7-b11b-0f0ea38a90d1.quicktime.0015.jpg;1;0;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f09c2931-3dd8-49c7-b11b-0f0ea38a90d1.quicktime.0015.jpg;0.29;0.29;african;0.0031898303;0.8125;0.17525773;0.08163265;0.6466819
f09c2931-3dd8-49c7-b11b-0f0ea38a90d1.quicktime.0012.jpg;1;0;-1;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f09c2931-3dd8-49c7-b11b-0f0ea38a90d1.quicktime.0012.jpg;0.25;0.24;african;0.42898476;0.75;0.1875;0.11340206;0.4436598
f09be494-5e63-4c20-b802-28771ae31d10.quicktime.0004.jpg;0;1;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f09be494-5e63-4c20-b802-28771ae31d10.quicktime.0004.jpg;0.25;0.27;european;5.3012477e-06;0.75;-0.17073171;0.12195122;0.6837694
f09be494-5e63-4c20-b802-28771ae31d10.quicktime.0002.jpg;0;1;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f09be494-5e63-4c20-b802-28771ae31d10.quicktime.0002.jpg;0.27;0.25;european;4.203587e-06;0.6875;-0.13580246;0.061728396;0.6762203
f09be494-5e63-4c20-b802-28771ae31d10.quicktime.0001.jpg;0;1;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f09be494-5e63-4c20-b802-28771ae31d10.quicktime.0001.jpg;0.29;0.27;european;2.1965911e-06;0.75;-0.15;0.06329114;0.7258289
f08a3205-d603-4f2e-bf87-3b084c1fe308.quicktime.0004.jpg;1;0;0;0;0;0;-6;0;0;4;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f08a3205-d603-4f2e-bf87-3b084c1fe308.quicktime.0004.jpg;0.26;0.33;african;7.450982e-05;0.3125;0.04255319;0.31111112;0.28949538
f08a3205-d603-4f2e-bf87-3b084c1fe308.quicktime.0003.jpg;1;0;0;0;0;0;-6;0;0;4;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f08a3205-d603-4f2e-bf87-3b084c1fe308.quicktime.0003.jpg;0.27;0.29;european;0.000103235725;0.5;0.17525773;0.39130434;0.3251386
f08a3205-d603-4f2e-bf87-3b084c1fe308.quicktime.0002.jpg;1;0;0;0;0;0;-6;0;0;4;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f08a3205-d603-4f2e-bf87-3b084c1fe308.quicktime.0002.jpg;0.24;0.28;european;1.4242125e-05;0.375;0.16129032;0.5268817;0.22016084
f06eae3d-115e-4a6c-bc3b-ed3ca988961a.mp4.0020.jpg;0;0;0;3;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f06eae3d-115e-4a6c-bc3b-ed3ca988961a.mp4.0020.jpg;0.22;0.22;european;0.09772473;0.9375;-0.11111111;-0.2857143;0.46516728
f06eae3d-115e-4a6c-bc3b-ed3ca988961a.mp4.0011.jpg;0;0;0;3;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f06eae3d-115e-4a6c-bc3b-ed3ca988961a.mp4.0011.jpg;0.22;0.25;european;0.10947722;0.875;-0.3493976;-0.18181819;0.46948218
f06eae3d-115e-4a6c-bc3b-ed3ca988961a.mp4.0004.jpg;0;0;0;3;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f06eae3d-115e-4a6c-bc3b-ed3ca988961a.mp4.0004.jpg;0.23;0.25;european;0.12798463;0.875;-0.30120483;-0.04255319;0.5484008
f05ad7e0-a721-4468-aef8-f8bab5e85fc9.mp4.0023.jpg;0;0;0;0;2;0;0;0;0;0;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f05ad7e0-a721-4468-aef8-f8bab5e85fc9.mp4.0023.jpg;0.24;0.24;african;4.6606434e-05;0.8125;0.28395063;-0.11111111;0.0
f05ad7e0-a721-4468-aef8-f8bab5e85fc9.mp4.0009.jpg;0;0;0;0;0;0;0;0;0;0;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f05ad7e0-a721-4468-aef8-f8bab5e85fc9.mp4.0009.jpg;0.29;0.27;african;1.73231e-05;0.8125;0.31034482;-0.069767445;0.0
f05ad7e0-a721-4468-aef8-f8bab5e85fc9.mp4.0005.jpg;0;0;0;0;0;0;0;0;0;0;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f05ad7e0-a721-4468-aef8-f8bab5e85fc9.mp4.0005.jpg;0.25;0.26;african;1.9755518e-05;0.8125;0.30232558;-0.046511628;0.0
f05ab0d5-a63c-48de-9de7-7d299491bbd5.mp4.0029.jpg;2;0;-1;0;3;-6;-6;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f05ab0d5-a63c-48de-9de7-7d299491bbd5.mp4.0029.jpg;0.23;0.16;african;0.7614644;0.75;0.06521739;-0.20879121;0.0
f05ab0d5-a63c-48de-9de7-7d299491bbd5.mp4.0026.jpg;2;0;-1;0;3;-6;-6;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f05ab0d5-a63c-48de-9de7-7d299491bbd5.mp4.0026.jpg;0.21;0.24;african;0.4668479;0.75;0.08695652;-0.2173913;0.0
f05ab0d5-a63c-48de-9de7-7d299491bbd5.mp4.0016.jpg;2;0;-1;2;2;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f05ab0d5-a63c-48de-9de7-7d299491bbd5.mp4.0016.jpg;0.24;0.2;african;0.27108005;0.625;0.012345679;-0.28395063;0.0
f059eac2-3aa5-471c-ab83-f4338df269c9.mp4.0016.jpg;0;0;0;0;0;0;0;1;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f059eac2-3aa5-471c-ab83-f4338df269c9.mp4.0016.jpg;0.29;0.29;african;5.2582986e-06;1.0;0.08045977;-0.08888889;0.8980533
f059eac2-3aa5-471c-ab83-f4338df269c9.mp4.0009.jpg;0;0;0;0;0;0;0;1;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f059eac2-3aa5-471c-ab83-f4338df269c9.mp4.0009.jpg;0.31;0.28;asian;1.6328765e-06;1.0;0.101123594;-0.12087912;0.892733
f059eac2-3aa5-471c-ab83-f4338df269c9.mp4.0004.jpg;0;0;0;0;0;0;0;1;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f059eac2-3aa5-471c-ab83-f4338df269c9.mp4.0004.jpg;0.27;0.31;asian;2.9875096e-06;0.9375;0.10344828;-0.13636364;0.8606333
f03f1ba1-42fd-4042-b4a3-66af19e1f833.mp4.0024.jpg;1;0;0;0;3;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f03f1ba1-42fd-4042-b4a3-66af19e1f833.mp4.0024.jpg;0.26;0.24;european;0.028509311;0.8125;-0.08888889;0.123595506;0.46580118
f03f1ba1-42fd-4042-b4a3-66af19e1f833.mp4.0023.jpg;1;0;0;0;3;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f03f1ba1-42fd-4042-b4a3-66af19e1f833.mp4.0023.jpg;0.31;0.28;european;0.048560742;1.0;-0.09090909;0.06818182;0.5661009
f03f1ba1-42fd-4042-b4a3-66af19e1f833.mp4.0002.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f03f1ba1-42fd-4042-b4a3-66af19e1f833.mp4.0002.jpg;0.33;0.29;african;0.022937963;1.0;-0.14942528;-0.011235955;0.6937142
f01aad1e-bcba-40d7-bdd3-2bcd451fd504.mp4.0019.jpg;0;1;0;0;2;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f01aad1e-bcba-40d7-bdd3-2bcd451fd504.mp4.0019.jpg;0.27;0.31;african;6.471792e-05;0.9375;0.25;-0.045454547;0.5730782
f01aad1e-bcba-40d7-bdd3-2bcd451fd504.mp4.0011.jpg;0;1;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f01aad1e-bcba-40d7-bdd3-2bcd451fd504.mp4.0011.jpg;0.33;0.31;european;3.85732e-05;1.0;0.11627907;-0.022727273;0.74352145
f01aad1e-bcba-40d7-bdd3-2bcd451fd504.mp4.0007.jpg;0;1;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f01aad1e-bcba-40d7-bdd3-2bcd451fd504.mp4.0007.jpg;0.31;0.33;european;7.646678e-05;1.0;0.13953489;-0.11111111;0.69522667
f00c5a44-1fe1-4583-a2c3-5b9f227412a7.mp4.0028.jpg;1;0;0;0;2;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f00c5a44-1fe1-4583-a2c3-5b9f227412a7.mp4.0028.jpg;0.25;0.24;european;0.45831785;0.5625;0.071428575;-0.0952381;0.0
f00c5a44-1fe1-4583-a2c3-5b9f227412a7.mp4.0017.jpg;1;0;0;0;2;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f00c5a44-1fe1-4583-a2c3-5b9f227412a7.mp4.0017.jpg;0.26;0.26;asian;0.666267;0.5625;0.102564104;-0.03797468;0.0
f00c5a44-1fe1-4583-a2c3-5b9f227412a7.mp4.0004.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/f00c5a44-1fe1-4583-a2c3-5b9f227412a7.mp4.0004.jpg;0.28;0.28;asian;0.29292965;0.5625;0.15;-0.05;0.0
efe87066-3fde-49a4-9506-c6f49b5a4ed4.mp4.0042.jpg;1;0;0;0;4;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/efe87066-3fde-49a4-9506-c6f49b5a4ed4.mp4.0042.jpg;0.26;0.25;asian;0.00071397185;0.25;-0.3488372;-0.093023255;0.20503125
efe87066-3fde-49a4-9506-c6f49b5a4ed4.mp4.0033.jpg;2;-2;-2;0;4;0;0;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/efe87066-3fde-49a4-9506-c6f49b5a4ed4.mp4.0033.jpg;0.27;0.26;african;0.10226828;0.1875;0.0;-0.12676056;0.0
efe87066-3fde-49a4-9506-c6f49b5a4ed4.mp4.0016.jpg;2;0;0;0;4;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/efe87066-3fde-49a4-9506-c6f49b5a4ed4.mp4.0016.jpg;0.25;0.27;asian;0.0009968304;0.5625;-0.1764706;-0.13953489;0.34466726
